"ts";"lat";"lon"
"2017-02-03 09:08:57.000000";"38.1328";"-8.65151"
"2017-02-03 09:08:59.000000";"38.1326";"-8.65146"
"2017-02-03 09:09:01.000000";"38.1321";"-8.65135"
"2017-02-03 09:09:03.000000";"38.1317";"-8.65126"
"2017-02-03 09:09:05.000000";"38.1312";"-8.65117"
"2017-02-03 09:09:07.000000";"38.1307";"-8.6511"
"2017-02-03 09:09:09.000000";"38.1303";"-8.65105"
"2017-02-03 09:09:11.000000";"38.1298";"-8.65102"
"2017-02-03 09:09:13.000000";"38.1294";"-8.651"
"2017-02-03 09:09:15.000000";"38.1289";"-8.651"
"2017-02-03 09:09:17.000000";"38.1285";"-8.65103"
"2017-02-03 09:09:17.574000";"38.1284";"-8.65104"
"2017-02-03 09:09:19.000000";"38.128";"-8.65107"
"2017-02-03 09:09:20.880000";"38.1275";"-8.65113"
"2017-02-03 09:09:24.000000";"38.1268";"-8.65122"
"2017-02-03 09:09:25.000000";"38.1266";"-8.65125"
"2017-02-03 09:09:27.000000";"38.1261";"-8.65132"
"2017-02-03 09:09:29.000000";"38.1256";"-8.6514"
"2017-02-03 09:09:30.000000";"38.1254";"-8.65143"
"2017-02-03 09:09:32.875000";"38.1247";"-8.65152"
"2017-02-03 09:09:34.000000";"38.1245";"-8.65156"
"2017-02-03 09:09:38.000000";"38.1235";"-8.65168"
"2017-02-03 09:09:40.000000";"38.123";"-8.65172"
"2017-02-03 09:09:42.000000";"38.1226";"-8.65174"
"2017-02-03 09:09:44.000000";"38.1222";"-8.65174"
"2017-02-03 09:09:46.000000";"38.1217";"-8.65173"
"2017-02-03 09:09:46.998000";"38.1215";"-8.65172"
"2017-02-03 09:10:19.000000";"38.115";"-8.64938"
"2017-02-03 09:10:20.099000";"38.1148";"-8.64924"
"2017-02-03 09:10:21.000000";"38.1146";"-8.64912"
"2017-02-03 09:10:23.000000";"38.1142";"-8.64884"
"2017-02-03 09:10:23.254000";"38.1142";"-8.6488"
"2017-02-03 09:10:23.000000";"38.1142";"-8.64884"
"2017-02-03 09:10:24.749000";"38.1139";"-8.64857"
"2017-02-03 09:12:32.000000";"38.0875";"-8.64176"
"2017-02-03 09:12:33.564000";"38.0871";"-8.6419"
"2017-02-03 09:12:35.000000";"38.0868";"-8.642"
"2017-02-03 09:12:36.000000";"38.0865";"-8.64206"
"2017-02-03 09:12:37.269000";"38.0864";"-8.6421"
"2017-02-03 09:12:57.000000";"38.0821";"-8.64246"
"2017-02-03 09:12:58.000000";"38.0818";"-8.64247"
"2017-02-03 09:12:59.000000";"38.0813";"-8.64248"
"2017-02-03 09:13:01.000000";"38.0808";"-8.64251"
"2017-02-03 09:13:03.000000";"38.0803";"-8.64256"
"2017-02-03 09:13:05.000000";"38.0801";"-8.6426"
"2017-02-03 09:13:05.910000";"38.0799";"-8.64265"
"2017-02-03 09:15:24.000000";"38.07";"-8.67645"
"2017-02-03 09:15:25.000000";"38.07";"-8.67674"
"2017-02-03 09:15:27.000000";"38.0699";"-8.67732"
"2017-02-03 09:15:29.000000";"38.0698";"-8.67791"
"2017-02-03 09:15:31.000000";"38.0696";"-8.67848"
"2017-02-03 09:15:33.000000";"38.0695";"-8.67905"
"2017-02-03 09:15:35.000000";"38.0694";"-8.67962"
"2017-02-03 09:15:37.000000";"38.0693";"-8.68018"
"2017-02-03 09:15:39.000000";"38.0692";"-8.68074"
"2017-02-03 09:15:41.000000";"38.0691";"-8.6813"
"2017-02-03 09:15:42.000000";"38.069";"-8.68185"
"2017-02-03 09:15:44.000000";"38.069";"-8.68212"
"2017-02-03 09:15:52.000000";"38.0686";"-8.68424"
"2017-02-03 09:15:54.000000";"38.0685";"-8.68479"
"2017-02-03 09:15:55.000000";"38.0684";"-8.68534"
"2017-02-03 09:15:57.000000";"38.0683";"-8.6859"
"2017-02-03 09:15:59.000000";"38.0682";"-8.68645"
"2017-02-03 09:16:01.000000";"38.0682";"-8.68673"
"2017-02-03 09:16:03.000000";"38.0681";"-8.68727"
"2017-02-03 09:16:05.000000";"38.068";"-8.68781"
"2017-02-03 09:16:07.000000";"38.0679";"-8.68836"
"2017-02-03 09:16:09.000000";"38.0678";"-8.6889"
"2017-02-03 09:16:11.000000";"38.0677";"-8.68945"
"2017-02-03 09:16:13.000000";"38.0676";"-8.69001"
"2017-02-03 09:16:15.000000";"38.0675";"-8.69056"
"2017-02-03 09:16:17.000000";"38.0674";"-8.69113"
"2017-02-03 09:16:17.398000";"38.0674";"-8.69124"
"2017-02-03 09:16:18.000000";"38.0673";"-8.69141"
"2017-02-03 09:16:19.000000";"38.0673";"-8.6917"
"2017-02-03 09:16:21.000000";"38.0672";"-8.69226"
"2017-02-03 09:16:23.000000";"38.067";"-8.69284"
"2017-02-03 09:16:25.000000";"38.0669";"-8.69341"
"2017-02-03 09:16:27.000000";"38.0668";"-8.69397"
"2017-02-03 09:16:28.000000";"38.0666";"-8.69451"
"2017-02-03 09:16:30.000000";"38.0665";"-8.69503"
"2017-02-03 09:16:32.000000";"38.0664";"-8.69553"
"2017-02-03 09:16:34.000000";"38.0663";"-8.69577"
"2017-02-03 09:16:36.000000";"38.0662";"-8.69625"
"2017-02-03 09:16:38.000000";"38.066";"-8.69674"
"2017-02-03 09:16:40.000000";"38.0658";"-8.69725"
"2017-02-03 09:16:42.000000";"38.0657";"-8.69775"
"2017-02-03 09:16:43.427000";"38.0656";"-8.69811"
"2017-02-03 09:16:48.000000";"38.0651";"-8.69931"
"2017-02-03 09:16:53.000000";"38.0645";"-8.70067"
"2017-02-03 09:16:55.000000";"38.0645";"-8.7009"
"2017-02-03 09:16:57.000000";"38.0643";"-8.70137"
"2017-02-03 09:16:59.000000";"38.0641";"-8.70184"
"2017-02-03 09:17:01.000000";"38.0639";"-8.70232"
"2017-02-03 09:17:03.000000";"38.0637";"-8.7028"
"2017-02-03 09:17:05.000000";"38.0635";"-8.70329"
"2017-02-03 09:17:07.000000";"38.0634";"-8.70379"
"2017-02-03 09:17:08.018000";"38.0633";"-8.70404"
"2017-02-03 09:17:08.000000";"38.0633";"-8.70403"
"2017-02-03 09:17:09.000000";"38.0632";"-8.70428"
"2017-02-03 09:17:10.035000";"38.0631";"-8.70453"
"2017-02-03 09:17:10.000000";"38.0631";"-8.70452"
"2017-02-03 09:17:11.000000";"38.063";"-8.70477"
"2017-02-03 09:17:12.751000";"38.0628";"-8.7052"
"2017-02-03 09:17:18.000000";"38.0624";"-8.70646"
"2017-02-03 09:17:19.000000";"38.0623";"-8.70669"
"2017-02-03 09:17:20.000000";"38.0622";"-8.70717"
"2017-02-03 09:17:21.036000";"38.0621";"-8.70729"
"2017-02-03 09:17:37.000000";"38.0611";"-8.71152"
"2017-02-03 09:17:38.852000";"38.061";"-8.71179"
"2017-02-03 09:17:40.000000";"38.061";"-8.71209"
"2017-02-03 09:17:41.000000";"38.0609";"-8.71237"
"2017-02-03 09:17:43.000000";"38.0607";"-8.71294"
"2017-02-03 09:17:45.000000";"38.0605";"-8.71348"
"2017-02-03 09:17:47.000000";"38.0602";"-8.71401"
"2017-02-03 09:17:49.000000";"38.0599";"-8.71452"
"2017-02-03 09:17:49.439000";"38.0598";"-8.71463"
"2017-02-03 09:17:50.000000";"38.0597";"-8.71476"
"2017-02-03 09:17:51.000000";"38.0596";"-8.71501"
"2017-02-03 09:17:53.000000";"38.0593";"-8.71548"
"2017-02-03 09:17:55.000000";"38.0589";"-8.71592"
"2017-02-03 09:17:57.000000";"38.0586";"-8.71635"
"2017-02-03 09:17:59.000000";"38.0582";"-8.71677"
"2017-02-03 09:18:01.000000";"38.0579";"-8.7172"
"2017-02-03 09:18:01.893000";"38.0578";"-8.71738"
"2017-02-03 09:18:55.000000";"38.0517";"-8.72996"
"2017-02-03 09:18:57.000000";"38.0513";"-8.73029"
"2017-02-03 09:18:58.006000";"38.0511";"-8.73046"
"2017-02-03 09:19:10.000000";"38.0491";"-8.73236"
"2017-02-03 09:19:11.000000";"38.049";"-8.73251"
"2017-02-03 09:19:13.000000";"38.0487";"-8.7328"
"2017-02-03 09:19:15.000000";"38.0484";"-8.7331"
"2017-02-03 09:19:17.000000";"38.0481";"-8.73338"
"2017-02-03 09:19:19.000000";"38.0478";"-8.73367"
"2017-02-03 09:19:21.000000";"38.0475";"-8.73394"
"2017-02-03 09:19:23.000000";"38.0471";"-8.73419"
"2017-02-03 09:19:24.000000";"38.047";"-8.73432"
"2017-02-03 09:19:26.000000";"38.0467";"-8.73456"
"2017-02-03 09:19:28.000000";"38.0463";"-8.73479"
"2017-02-03 09:19:30.000000";"38.046";"-8.73502"
"2017-02-03 09:19:32.000000";"38.0457";"-8.73525"
"2017-02-03 09:19:34.000000";"38.0453";"-8.73547"
"2017-02-03 09:19:36.000000";"38.0449";"-8.73569"
"2017-02-03 09:19:38.000000";"38.0445";"-8.73591"
"2017-02-03 09:19:40.000000";"38.0441";"-8.73612"
"2017-02-03 09:19:41.616000";"38.0437";"-8.73629"
"2017-02-03 09:21:59.000000";"38.0095";"-8.74213"
"2017-02-03 09:22:01.000000";"38.009";"-8.74213"
"2017-02-03 09:22:02.850000";"38.0088";"-8.74214"
"2017-02-03 09:22:07.000000";"38.0078";"-8.74214"
"2017-02-03 09:22:09.000000";"38.0073";"-8.74215"
"2017-02-03 09:22:11.000000";"38.0068";"-8.74216"
"2017-02-03 09:22:13.000000";"38.0063";"-8.74216"
"2017-02-03 09:22:15.000000";"38.0058";"-8.74216"
"2017-02-03 09:22:17.000000";"38.0053";"-8.74216"
"2017-02-03 09:22:19.000000";"38.0048";"-8.74218"
"2017-02-03 09:22:21.000000";"38.0043";"-8.74218"
"2017-02-03 09:22:23.000000";"38.0039";"-8.74217"
"2017-02-03 09:22:25.000000";"38.0035";"-8.7422"
"2017-02-03 09:22:27.000000";"38.003";"-8.74229"
"2017-02-03 09:22:29.000000";"38.0026";"-8.74244"
"2017-02-03 09:22:31.000000";"38.0021";"-8.74267"
"2017-02-03 09:22:33.000000";"38.0017";"-8.74299"
"2017-02-03 09:22:34.000000";"38.0013";"-8.74337"
"2017-02-03 09:22:34.116000";"38.0013";"-8.7434"
"2017-02-03 09:22:34.000000";"38.0013";"-8.74337"
"2017-02-03 09:22:36.000000";"38.001";"-8.74382"
"2017-02-03 09:22:38.000000";"38.0006";"-8.74431"
"2017-02-03 09:22:40.000000";"38.0005";"-8.74455"
"2017-02-03 09:22:42.000000";"38.0002";"-8.74503"
"2017-02-03 09:22:44.000000";"37.9999";"-8.74553"
"2017-02-03 09:22:46.000000";"37.9996";"-8.74607"
"2017-02-03 09:22:46.447000";"37.9996";"-8.7462"
"2017-02-03 09:22:46.000000";"37.9996";"-8.74607"
"2017-02-03 09:22:48.000000";"37.9994";"-8.74665"
"2017-02-03 09:22:50.000000";"37.9993";"-8.74726"
"2017-02-03 09:22:52.000000";"37.9991";"-8.74786"
"2017-02-03 09:22:54.000000";"37.9989";"-8.74846"
"2017-02-03 09:22:56.000000";"37.9988";"-8.74906"
"2017-02-03 09:22:58.000000";"37.9986";"-8.74966"
"2017-02-03 09:22:59.000000";"37.9984";"-8.75026"
"2017-02-03 09:22:59.560000";"37.9984";"-8.75034"
"2017-02-03 09:26:49.000000";"37.9736";"-8.81558"
"2017-02-03 09:26:50.000000";"37.9736";"-8.81574"
"2017-02-03 09:26:52.000000";"37.9736";"-8.81638"
"2017-02-03 09:26:54.000000";"37.9735";"-8.81702"
"2017-02-03 09:26:56.000000";"37.9735";"-8.81765"
"2017-02-03 09:26:58.000000";"37.9734";"-8.81828"
"2017-02-03 09:27:00.000000";"37.9733";"-8.81891"
"2017-02-03 09:27:02.000000";"37.9732";"-8.81953"
"2017-02-03 09:27:04.000000";"37.9731";"-8.82014"
"2017-02-03 09:27:06.000000";"37.9729";"-8.82074"
"2017-02-03 09:27:08.000000";"37.9727";"-8.82132"
"2017-02-03 09:27:08.563000";"37.9726";"-8.82148"
"2017-02-03 09:27:13.000000";"37.9722";"-8.82269"
"2017-02-03 09:27:14.000000";"37.9721";"-8.82295"
"2017-02-03 09:27:15.000000";"37.9719";"-8.82347"
"2017-02-03 09:27:17.000000";"37.9717";"-8.824"
"2017-02-03 09:27:18.489000";"37.9715";"-8.82439"
"2017-02-03 09:27:19.000000";"37.9715";"-8.82452"
"2017-02-03 09:27:21.000000";"37.9713";"-8.82504"
"2017-02-03 09:27:23.000000";"37.9712";"-8.82529"
"2017-02-03 09:27:25.000000";"37.9711";"-8.82578"
"2017-02-03 09:27:27.000000";"37.9709";"-8.82626"
"2017-02-03 09:27:29.000000";"37.9707";"-8.82674"
"2017-02-03 09:27:29.799000";"37.9707";"-8.82693"
"2017-02-03 09:27:31.000000";"37.9706";"-8.82721"
"2017-02-03 09:27:32.575000";"37.9704";"-8.82757"
"2017-02-03 09:27:35.000000";"37.9702";"-8.82812"
"2017-02-03 09:27:37.000000";"37.97";"-8.82856"
"2017-02-03 09:27:37.060000";"37.97";"-8.82857"
"2017-02-03 09:28:03.000000";"37.9696";"-8.83222"
"2017-02-03 09:28:04.000000";"37.9695";"-8.83236"
"2017-02-03 09:28:06.000000";"37.9693";"-8.83261"
"2017-02-03 09:28:07.144000";"37.9692";"-8.83272"
"2017-02-03 09:28:08.000000";"37.9691";"-8.83281"
"2017-02-03 09:28:10.000000";"37.9689";"-8.83294"
"2017-02-03 09:28:11.000000";"37.9686";"-8.83295"
"2017-02-03 09:28:13.000000";"37.9683";"-8.83288"
"2017-02-03 09:28:13.976000";"37.9682";"-8.83282"
"2017-02-03 09:28:41.000000";"37.9651";"-8.83018"
"2017-02-03 09:28:43.000000";"37.9649";"-8.8299"
"2017-02-03 09:28:45.000000";"37.9646";"-8.82962"
"2017-02-03 09:28:47.000000";"37.9643";"-8.82932"
"2017-02-03 09:28:49.000000";"37.964";"-8.82903"
"2017-02-03 09:28:51.000000";"37.9636";"-8.82871"
"2017-02-03 09:28:52.000000";"37.9633";"-8.82839"
"2017-02-03 09:28:54.000000";"37.963";"-8.82807"
"2017-02-03 09:28:56.000000";"37.9626";"-8.82774"
"2017-02-03 09:28:58.000000";"37.9625";"-8.82758"
"2017-02-03 09:29:00.000000";"37.9621";"-8.82725"
"2017-02-03 09:29:02.000000";"37.9617";"-8.82694"
"2017-02-03 09:29:04.000000";"37.9613";"-8.82663"
"2017-02-03 09:29:05.049000";"37.9611";"-8.82648"
"2017-02-03 09:29:14.000000";"37.9592";"-8.82524"
"2017-02-03 09:29:16.000000";"37.9588";"-8.82504"
"2017-02-03 09:29:18.000000";"37.9584";"-8.82482"
"2017-02-03 09:29:20.000000";"37.9579";"-8.8246"
"2017-02-03 09:29:20.650000";"37.9576";"-8.82447"
"2017-02-03 09:29:21.000000";"37.9575";"-8.8244"
"2017-02-03 09:29:22.139000";"37.9573";"-8.82428"
"2017-02-03 09:29:23.000000";"37.9571";"-8.82419"
"2017-02-03 09:29:25.000000";"37.9567";"-8.82399"
"2017-02-03 09:29:27.000000";"37.9564";"-8.82389"
"2017-02-03 09:29:29.000000";"37.956";"-8.82368"
"2017-02-03 09:29:31.000000";"37.9556";"-8.82349"
"2017-02-03 09:29:33.000000";"37.9553";"-8.82332"
"2017-02-03 09:29:33.862000";"37.9551";"-8.82326"
"2017-02-03 09:29:34.000000";"37.9551";"-8.82325"
"2017-02-03 09:29:35.000000";"37.9549";"-8.82317"
"2017-02-03 09:29:37.000000";"37.9546";"-8.82306"
"2017-02-03 09:29:39.000000";"37.9543";"-8.82297"
"2017-02-03 09:29:41.000000";"37.954";"-8.82293"
"2017-02-03 09:29:41.027000";"37.954";"-8.82293"
"2017-02-03 09:30:10.000000";"37.9495";"-8.82315"
"2017-02-03 09:30:12.000000";"37.9491";"-8.82333"
"2017-02-03 09:30:14.000000";"37.9486";"-8.82354"
"2017-02-03 09:30:16.000000";"37.9482";"-8.82379"
"2017-02-03 09:30:34.000000";"37.9446";"-8.82664"
"2017-02-03 09:30:36.000000";"37.9442";"-8.82691"
"2017-02-03 09:30:38.000000";"37.9439";"-8.82719"
"2017-02-03 09:30:40.000000";"37.9436";"-8.82745"
"2017-02-03 09:30:42.000000";"37.9433";"-8.82771"
"2017-02-03 09:30:44.000000";"37.943";"-8.82794"
"2017-02-03 09:30:46.000000";"37.9427";"-8.82817"
"2017-02-03 09:30:48.000000";"37.9425";"-8.82841"
"2017-02-03 09:30:48.590000";"37.9424";"-8.82849"
"2017-02-03 09:30:48.000000";"37.9425";"-8.82841"
"2017-02-03 09:30:50.000000";"37.9422";"-8.82868"
"2017-02-03 09:30:51.807000";"37.9419";"-8.82894"
"2017-02-03 09:30:55.000000";"37.9416";"-8.82937"
"2017-02-03 09:30:56.000000";"37.9414";"-8.8295"
"2017-02-03 09:30:56.383000";"37.9414";"-8.82954"
"2017-02-03 09:30:59.000000";"37.9411";"-8.82984"
"2017-02-03 09:31:00.000000";"37.941";"-8.82995"
"2017-02-03 09:31:01.000000";"37.9409";"-8.83005"
"2017-02-03 09:31:03.000000";"37.9407";"-8.83023"
"2017-02-03 09:31:05.000000";"37.9405";"-8.83036"
"2017-02-03 09:31:05.718000";"37.9405";"-8.8304"
"2017-02-03 09:31:10.000000";"37.9403";"-8.83064"
"2017-02-03 09:31:11.000000";"37.9402";"-8.83071"
"2017-02-03 09:31:11.380000";"37.9402";"-8.83075"
"2017-02-03 09:31:15.000000";"37.9401";"-8.83115"
"2017-02-03 09:31:16.000000";"37.94";"-8.83134"
"2017-02-03 09:31:18.000000";"37.9399";"-8.83146"
"2017-02-03 09:31:20.000000";"37.9397";"-8.83152"
"2017-02-03 09:31:21.323000";"37.9396";"-8.83151"
"2017-02-03 09:31:45.000000";"37.9382";"-8.82762"
"2017-02-03 09:31:47.000000";"37.9381";"-8.82718"
"2017-02-03 09:31:49.000000";"37.9379";"-8.82675"
"2017-02-03 09:31:50.000000";"37.9377";"-8.82631"
"2017-02-03 09:31:50.926000";"37.9376";"-8.8261"
"2017-02-03 09:31:51.000000";"37.9376";"-8.82609"
"2017-02-03 09:31:52.000000";"37.9375";"-8.82586"
"2017-02-03 09:31:54.000000";"37.9373";"-8.82541"
"2017-02-03 09:31:56.000000";"37.9372";"-8.82519"
"2017-02-03 09:31:58.000000";"37.937";"-8.82473"
"2017-02-03 09:32:00.000000";"37.9368";"-8.82428"
"2017-02-03 09:32:02.000000";"37.9367";"-8.82382"
"2017-02-03 09:32:04.000000";"37.9365";"-8.82336"
"2017-02-03 09:32:06.000000";"37.9363";"-8.8229"
"2017-02-03 09:32:08.000000";"37.9361";"-8.82243"
"2017-02-03 09:32:10.000000";"37.9359";"-8.82196"
"2017-02-03 09:32:12.000000";"37.9357";"-8.82148"
"2017-02-03 09:32:14.000000";"37.9355";"-8.82098"
"2017-02-03 09:32:16.000000";"37.9353";"-8.82048"
"2017-02-03 09:32:18.000000";"37.9351";"-8.81998"
"2017-02-03 09:32:20.000000";"37.9349";"-8.81948"
"2017-02-03 09:32:22.000000";"37.9347";"-8.819"
"2017-02-03 09:32:23.000000";"37.9345";"-8.81851"
"2017-02-03 09:32:25.000000";"37.9342";"-8.81804"
"2017-02-03 09:32:27.000000";"37.9341";"-8.81756"
"2017-02-03 09:32:29.000000";"37.934";"-8.81732"
"2017-02-03 09:32:31.000000";"37.9338";"-8.81685"
"2017-02-03 09:32:33.000000";"37.9336";"-8.81639"
"2017-02-03 09:32:35.000000";"37.9334";"-8.81593"
"2017-02-03 09:32:37.000000";"37.9332";"-8.81547"
"2017-02-03 09:32:37.918000";"37.9331";"-8.81525"
"2017-02-03 09:32:38.000000";"37.9331";"-8.81524"
"2017-02-03 09:32:39.000000";"37.933";"-8.815"
"2017-02-03 09:32:41.000000";"37.9328";"-8.81454"
"2017-02-03 09:32:43.000000";"37.9326";"-8.81408"
"2017-02-03 09:32:43.887000";"37.9325";"-8.81388"
"2017-02-03 09:32:45.000000";"37.9324";"-8.81364"
"2017-02-03 09:32:47.182000";"37.9322";"-8.81316"
"2017-02-03 09:32:47.000000";"37.9322";"-8.8132"
"2017-02-03 09:32:51.000000";"37.9318";"-8.81232"
"2017-02-03 09:32:52.000000";"37.9317";"-8.81191"
"2017-02-03 09:32:52.935000";"37.9316";"-8.81171"
"2017-02-03 09:32:53.000000";"37.9316";"-8.8117"
"2017-02-03 09:32:54.000000";"37.9315";"-8.81149"
"2017-02-03 09:32:56.000000";"37.9314";"-8.81109"
"2017-02-03 09:32:57.952000";"37.9312";"-8.81073"
"2017-02-03 09:33:23.000000";"37.9296";"-8.80689"
"2017-02-03 09:33:24.000000";"37.9295";"-8.80669"
"2017-02-03 09:33:26.000000";"37.9294";"-8.80627"
"2017-02-03 09:33:28.000000";"37.9292";"-8.80585"
"2017-02-03 09:33:30.000000";"37.929";"-8.80542"
"2017-02-03 09:33:31.000000";"37.9288";"-8.80499"
"2017-02-03 09:33:33.000000";"37.9286";"-8.80455"
"2017-02-03 09:33:35.000000";"37.9285";"-8.8041"
"2017-02-03 09:33:37.000000";"37.9283";"-8.80367"
"2017-02-03 09:33:39.000000";"37.9282";"-8.80345"
"2017-02-03 09:33:41.000000";"37.928";"-8.80303"
"2017-02-03 09:33:42.465000";"37.9279";"-8.80273"
"2017-02-03 09:33:43.000000";"37.9278";"-8.80262"
"2017-02-03 09:33:45.000000";"37.9276";"-8.80224"
"2017-02-03 09:33:47.000000";"37.9273";"-8.8019"
"2017-02-03 09:33:49.000000";"37.927";"-8.80155"
"2017-02-03 09:33:51.000000";"37.9267";"-8.80119"
"2017-02-03 09:33:53.000000";"37.9264";"-8.80082"
"2017-02-03 09:33:55.000000";"37.9261";"-8.80044"
"2017-02-03 09:34:03.000000";"37.9248";"-8.79892"
"2017-02-03 09:34:04.000000";"37.9245";"-8.7985"
"2017-02-03 09:34:06.000000";"37.9242";"-8.79809"
"2017-02-03 09:34:08.000000";"37.9239";"-8.79766"
"2017-02-03 09:34:10.000000";"37.9236";"-8.79722"
"2017-02-03 09:34:12.000000";"37.9234";"-8.79701"
"2017-02-03 09:34:14.000000";"37.9231";"-8.79659"
"2017-02-03 09:34:16.000000";"37.9228";"-8.79618"
"2017-02-03 09:34:18.000000";"37.9225";"-8.79576"
"2017-02-03 09:34:20.000000";"37.9222";"-8.79535"
"2017-02-03 09:34:21.000000";"37.9219";"-8.79493"
"2017-02-03 09:34:23.000000";"37.9216";"-8.79451"
"2017-02-03 09:34:25.000000";"37.9213";"-8.79409"
"2017-02-03 09:34:27.000000";"37.921";"-8.79368"
"2017-02-03 09:34:29.000000";"37.9209";"-8.79348"
"2017-02-03 09:34:31.000000";"37.9206";"-8.79307"
"2017-02-03 09:34:33.000000";"37.9203";"-8.79266"
"2017-02-03 09:34:35.000000";"37.92";"-8.79225"
"2017-02-03 09:34:42.000000";"37.9189";"-8.7908"
"2017-02-03 09:34:44.000000";"37.9186";"-8.79037"
"2017-02-03 09:34:46.000000";"37.9183";"-8.79"
"2017-02-03 09:34:48.000000";"37.918";"-8.78959"
"2017-02-03 09:34:50.000000";"37.9177";"-8.78919"
"2017-02-03 09:34:52.000000";"37.9174";"-8.78879"
"2017-02-03 09:34:54.000000";"37.9172";"-8.78839"
"2017-02-03 09:34:56.000000";"37.9169";"-8.78798"
"2017-02-03 09:34:58.000000";"37.9165";"-8.78756"
"2017-02-03 09:35:00.000000";"37.9162";"-8.78715"
"2017-02-03 09:35:01.000000";"37.9159";"-8.78674"
"2017-02-03 09:35:03.000000";"37.9158";"-8.78653"
"2017-02-03 09:35:05.000000";"37.9155";"-8.78612"
"2017-02-03 09:35:07.000000";"37.9152";"-8.78571"
"2017-02-03 09:35:09.000000";"37.9149";"-8.78531"
"2017-02-03 09:35:11.000000";"37.9146";"-8.7849"
"2017-02-03 09:35:13.000000";"37.9143";"-8.7845"
"2017-02-03 09:35:15.000000";"37.914";"-8.78409"
"2017-02-03 09:35:17.000000";"37.9137";"-8.78368"
"2017-02-03 09:35:19.000000";"37.9134";"-8.78326"
"2017-02-03 09:35:21.000000";"37.9131";"-8.78284"
"2017-02-03 09:35:23.000000";"37.9128";"-8.78242"
"2017-02-03 09:35:24.000000";"37.9125";"-8.782"
"2017-02-03 09:35:34.000000";"37.9111";"-8.78009"
"2017-02-03 09:35:36.000000";"37.9108";"-8.77967"
"2017-02-03 09:35:37.000000";"37.9105";"-8.77927"
"2017-02-03 09:35:39.000000";"37.9103";"-8.77907"
"2017-02-03 09:35:39.109000";"37.9103";"-8.77905"
"2017-02-03 09:35:39.000000";"37.9103";"-8.77907"
"2017-02-03 09:35:41.000000";"37.91";"-8.77867"
"2017-02-03 09:35:43.000000";"37.9097";"-8.77828"
"2017-02-03 09:35:45.000000";"37.9094";"-8.77787"
"2017-02-03 09:35:47.000000";"37.9091";"-8.77747"
"2017-02-03 09:35:49.000000";"37.9089";"-8.77708"
"2017-02-03 09:35:51.000000";"37.9086";"-8.7767"
"2017-02-03 09:35:53.000000";"37.9083";"-8.77633"
"2017-02-03 09:35:54.724000";"37.908";"-8.77601"
"2017-02-03 09:35:55.000000";"37.908";"-8.77596"
"2017-02-03 09:35:57.000000";"37.9078";"-8.7756"
"2017-02-03 09:35:59.000000";"37.9075";"-8.77528"
"2017-02-03 09:36:01.000000";"37.9072";"-8.775"
"2017-02-03 09:36:01.441000";"37.9071";"-8.77489"
"2017-02-03 09:36:02.000000";"37.9069";"-8.77474"
"2017-02-03 09:36:04.000000";"37.9066";"-8.77451"
"2017-02-03 09:36:04.141000";"37.9066";"-8.7745"
"2017-02-03 09:36:04.000000";"37.9066";"-8.77451"
"2017-02-03 09:36:06.000000";"37.9065";"-8.77439"
"2017-02-03 09:36:08.000000";"37.9063";"-8.77416"
"2017-02-03 09:36:16.000000";"37.9057";"-8.77267"
"2017-02-03 09:36:18.000000";"37.9056";"-8.77226"
"2017-02-03 09:36:18.078000";"37.9056";"-8.77225"
"2017-02-03 09:36:18.000000";"37.9056";"-8.77226"
"2017-02-03 09:36:20.000000";"37.9055";"-8.7719"
"2017-02-03 09:36:22.000000";"37.9053";"-8.77163"
"2017-02-03 09:36:23.000000";"37.9051";"-8.77142"
"2017-02-03 09:36:25.000000";"37.9049";"-8.77129"
"2017-02-03 09:36:27.000000";"37.9046";"-8.77123"
"2017-02-03 09:36:29.000000";"37.9045";"-8.77121"
"2017-02-03 09:36:29.364000";"37.9044";"-8.7712"
"2017-02-03 09:36:30.000000";"37.9044";"-8.7712"
"2017-02-03 09:36:31.000000";"37.9042";"-8.77118"
"2017-02-03 09:36:33.000000";"37.9039";"-8.77114"
"2017-02-03 09:36:35.000000";"37.9036";"-8.77112"
"2017-02-03 09:36:37.000000";"37.9033";"-8.7711"
"2017-02-03 09:36:39.000000";"37.903";"-8.77108"
"2017-02-03 09:36:41.000000";"37.9026";"-8.77104"
"2017-02-03 09:36:43.000000";"37.9024";"-8.77097"
"2017-02-03 09:36:45.000000";"37.9021";"-8.77087"
"2017-02-03 09:36:47.000000";"37.9019";"-8.77068"
"2017-02-03 09:36:49.000000";"37.9017";"-8.77044"
"2017-02-03 09:36:51.000000";"37.9015";"-8.77024"
"2017-02-03 09:36:51.481000";"37.9014";"-8.7702"
"2017-02-03 09:36:54.000000";"37.9009";"-8.76999"
"2017-02-03 09:36:55.639000";"37.9008";"-8.76996"
"2017-02-03 09:36:56.000000";"37.9008";"-8.76995"
"2017-02-03 09:36:58.000000";"37.9005";"-8.76987"
"2017-02-03 09:37:00.000000";"37.9001";"-8.76978"
"2017-02-03 09:37:00.343000";"37.9";"-8.76976"
"2017-02-03 09:37:01.000000";"37.8999";"-8.76973"
"2017-02-03 09:37:02.000000";"37.8998";"-8.76968"
"2017-02-03 09:37:04.000000";"37.8994";"-8.76959"
"2017-02-03 09:37:06.000000";"37.899";"-8.76949"
